V,E,T(n) std,T(n) fibo,T(n) binary
382.0, 381.0, 0.217793, 0.551078, 0.179208
382.0, 381.0, 0.217833, 0.529808, 0.167303
382.0, 381.0, 0.245892, 0.531516, 0.155003
382.0, 381.0, 0.237265, 0.592586, 0.180441
382.0, 381.0, 0.225554, 0.636898, 0.178192
382.0, 381.0, 0.245363, 0.51818, 0.19043
382.0, 381.0, 0.228077, 0.546881, 0.178006
382.0, 381.0, 0.262633, 0.567248, 0.166825
382.0, 381.0, 0.02417, 0.450031, 0.167106
392.0, 391.0, 0.248839, 0.532831, 0.167321
392.0, 391.0, 0.236967, 0.557875, 0.183389
392.0, 391.0, 0.248097, 0.559978, 0.219911
392.0, 391.0, 0.23239, 0.547938, 0.197364
392.0, 391.0, 0.278894, 0.44452, 0.180829
392.0, 391.0, 0.262613, 0.418009, 0.173448
392.0, 391.0, 0.250963, 0.522835, 0.184817
392.0, 391.0, 0.243541, 0.47371, 0.154747
392.0, 391.0, 0.248479, 0.540089, 0.186873
392.0, 391.0, 0.23357, 0.428943, 0.158508
392.0, 391.0, 0.23034, 0.543561, 0.166985
392.0, 391.0, 0.245981, 0.432066, 0.149317
392.0, 391.0, 0.216812, 0.475784, 0.187716
392.0, 391.0, 0.23447, 0.460948, 0.174683
392.0, 391.0, 0.257266, 0.51576, 0.169387
392.0, 391.0, 0.248138, 0.500333, 0.14808
392.0, 391.0, 0.229378, 0.427464, 0.143838
392.0, 391.0, 0.225352, 0.495293, 0.164007
392.0, 391.0, 0.245786, 0.441513, 0.157076
392.0, 391.0, 0.599969, 0.422555, 0.15926
392.0, 391.0, 0.233312, 0.476418, 0.194236
392.0, 391.0, 0.24774, 0.492042, 0.149655
392.0, 391.0, 0.246285, 0.403547, 0.139376
392.0, 391.0, 0.224708, 0.518586, 0.163442
392.0, 391.0, 0.265112, 0.512908, 0.164955
392.0, 391.0, 0.257038, 0.479982, 0.200683
392.0, 391.0, 0.230011, 0.486348, 0.137137
392.0, 391.0, 0.252464, 0.434725, 0.148797
392.0, 391.0, 0.223189, 0.434541, 0.140605
392.0, 391.0, 0.235799, 0.484965, 0.171377
392.0, 391.0, 0.217586, 0.425603, 0.158314
392.0, 391.0, 0.234487, 0.43992, 0.14092
392.0, 391.0, 0.226399, 0.45028, 0.145381
392.0, 391.0, 0.222815, 0.484928, 0.163348
392.0, 391.0, 0.238108, 0.50968, 0.155431
392.0, 391.0, 0.260085, 0.427707, 0.138764
392.0, 391.0, 0.249444, 0.417332, 0.152053
392.0, 391.0, 0.234703, 0.422055, 0.150852
392.0, 391.0, 0.223014, 0.465608, 0.157792
392.0, 391.0, 0.044387, 0.465601, 0.138431
402.0, 401.0, 0.247199, 0.410572, 0.1795
402.0, 401.0, 0.24333, 0.493207, 0.160593
402.0, 401.0, 0.229905, 0.433182, 0.180506
402.0, 401.0, 0.234603, 0.40248, 0.162802
402.0, 401.0, 0.262758, 0.479418, 0.169498
402.0, 401.0, 0.276452, 0.447078, 0.17046
402.0, 401.0, 0.275805, 0.407645, 0.177336
402.0, 401.0, 0.250508, 0.417475, 0.174195
402.0, 401.0, 0.263154, 0.473651, 0.157416
402.0, 401.0, 0.232666, 0.496048, 0.181031
402.0, 401.0, 0.229102, 0.474837, 0.165944
402.0, 401.0, 0.304395, 0.429035, 0.198734
402.0, 401.0, 0.269406, 0.510084, 0.211318
402.0, 401.0, 0.32656, 0.466175, 0.180251
402.0, 401.0, 0.270713, 0.46617, 0.17697
402.0, 401.0, 0.281833, 0.459051, 0.170637
402.0, 401.0, 0.251729, 0.501634, 0.165039
402.0, 401.0, 0.240719, 0.427185, 0.182375
402.0, 401.0, 0.243313, 0.419551, 0.156826
402.0, 401.0, 0.285327, 0.499909, 0.168677
402.0, 401.0, 0.27435, 0.485467, 0.158591
402.0, 401.0, 0.244968, 0.484925, 0.221127
402.0, 401.0, 0.263354, 0.478384, 0.212676
402.0, 401.0, 0.255336, 0.501164, 0.162868
402.0, 401.0, 0.252409, 0.420111, 0.162709
402.0, 401.0, 0.257155, 0.493006, 0.167803
402.0, 401.0, 0.246074, 0.478475, 0.171172
402.0, 401.0, 0.23257, 0.467406, 0.186007
402.0, 401.0, 0.253688, 0.427345, 0.170104
402.0, 401.0, 0.231959, 0.506896, 0.171939
402.0, 401.0, 0.241815, 0.500513, 0.17344
402.0, 401.0, 0.270771, 0.496315, 0.183366
402.0, 401.0, 0.269616, 0.532857, 0.184538
402.0, 401.0, 0.282699, 0.532468, 0.192854
402.0, 401.0, 0.27363, 0.470142, 0.190425
402.0, 401.0, 0.268684, 0.480964, 0.188607
402.0, 401.0, 0.276464, 0.499128, 0.204438
402.0, 401.0, 0.2686, 0.485757, 0.176554
402.0, 401.0, 0.237037, 0.537769, 0.181064
402.0, 401.0, 0.023208, 0.445462, 0.180399
412.0, 411.0, 0.272871, 0.558953, 0.14941
412.0, 411.0, 0.293038, 0.531851, 0.153848
412.0, 411.0, 0.263342, 0.557834, 0.152603
412.0, 411.0, 0.243243, 0.52237, 0.164091
412.0, 411.0, 0.285289, 0.502673, 0.153416
412.0, 411.0, 0.265944, 0.48153, 0.143958
412.0, 411.0, 0.270961, 0.536721, 0.145235
412.0, 411.0, 0.270261, 0.481783, 0.169604
412.0, 411.0, 0.234496, 0.510924, 0.152507
412.0, 411.0, 0.25149, 0.553421, 0.159276
412.0, 411.0, 0.289564, 0.483174, 0.163494
412.0, 411.0, 0.264565, 0.524036, 0.175585
412.0, 411.0, 0.318907, 0.528431, 0.168654
412.0, 411.0, 0.301509, 0.624051, 0.167001
412.0, 411.0, 0.3044, 0.549023, 0.154863
412.0, 411.0, 0.287295, 0.604809, 0.186841
412.0, 411.0, 0.302065, 0.575879, 0.149028
412.0, 411.0, 0.271156, 0.545654, 0.180753
412.0, 411.0, 0.280812, 0.4565, 0.151083
412.0, 411.0, 0.250353, 0.55365, 0.146939
412.0, 411.0, 0.253769, 0.537479, 0.141162
412.0, 411.0, 1.265888, 0.571897, 0.154883
412.0, 411.0, 0.239467, 0.56781, 0.140635
412.0, 411.0, 0.272579, 0.563981, 0.149961
412.0, 411.0, 0.249283, 0.562115, 0.162582
412.0, 411.0, 0.301967, 0.539289, 0.20838
412.0, 411.0, 0.330115, 0.594078, 0.17178
412.0, 411.0, 0.323431, 0.558526, 0.146029
412.0, 411.0, 0.281781, 0.571361, 0.158121
412.0, 411.0, 0.246029, 0.493129, 0.142557
412.0, 411.0, 0.288196, 0.461806, 0.135794
412.0, 411.0, 0.256188, 0.546311, 0.147332
412.0, 411.0, 0.242232, 0.579079, 0.16426
412.0, 411.0, 0.274153, 0.560089, 0.140248
412.0, 411.0, 0.260474, 0.504346, 0.13378
412.0, 411.0, 0.23816, 0.462307, 0.151771
412.0, 411.0, 0.276024, 0.493549, 0.151215
412.0, 411.0, 0.23674, 0.475985, 0.157311
412.0, 411.0, 0.275157, 0.580709, 0.150768
412.0, 411.0, 0.026409, 0.59258, 0.135293
422.0, 421.0, 0.255037, 0.481636, 0.175239
422.0, 421.0, 0.285764, 0.602593, 0.166741
422.0, 421.0, 0.268871, 0.522065, 0.194432
422.0, 421.0, 0.247334, 0.4622, 0.162136
422.0, 421.0, 0.260758, 0.476972, 0.173974
422.0, 421.0, 0.257843, 0.574626, 0.191144
422.0, 421.0, 0.281716, 0.558884, 0.171745
422.0, 421.0, 0.284288, 0.495132, 0.155948
422.0, 421.0, 0.278536, 0.551424, 0.195064
422.0, 421.0, 0.294498, 0.796552, 0.256131
422.0, 421.0, 0.32342, 0.612118, 0.223689
422.0, 421.0, 0.357887, 0.667995, 0.234575
422.0, 421.0, 0.428665, 0.593813, 0.245161
422.0, 421.0, 0.359117, 0.57736, 0.233186
422.0, 421.0, 0.276588, 0.592587, 0.206691
422.0, 421.0, 0.306742, 0.610677, 0.242785
422.0, 421.0, 0.330353, 0.696335, 0.221258
422.0, 421.0, 0.317975, 0.576229, 0.213015
422.0, 421.0, 0.331277, 0.493061, 0.201726
422.0, 421.0, 0.318379, 0.613283, 0.191789
